"","B","F","BBmsy","FFmsy","Overfishing_ind","BB0","procB","BBfrac","SPt","pOFLH","pOFLB"
"2001",9.21152081843125,0.0547875064753608,1.56417832978953,0.4567064553669,0.4567064553669,0.514608792251547,-0.040553508540635,1.8041272546592,0.22635239519046,0.0032,0.000533333333333333
"2002",8.84076219180908,0.0485241596263695,1.50015819858714,0.40382001470915,0.40382001470915,0.49354640967636,-0.053878698392824,1.73028627288021,0.142974288458283,0.0009,0.00133333333333333
"2003",8.70332869806272,0.0565169279440247,1.47339991479921,0.471824636635835,0.471824636635835,0.484743034868906,-0.0412668481023395,1.69942320046044,0.282033308423969,0.005,0.00193333333333333
"2004",8.48533392237468,0.0502288416530761,1.43483343791558,0.419723131256978,0.419723131256978,0.472054808908666,-0.0432862983381861,1.65494052816099,0.276890931004302,0.00156666666666667,0.00343333333333333
"2005",8.70173011000444,0.0577697862951495,1.47433303009194,0.481105877660902,0.481105877660902,0.485050026293528,-0.000464887525910784,1.70049945800685,0.648495929851421,0.00576666666666667,0.00166666666666667
"2006",8.82584139898667,0.0442277680346299,1.49394543083812,0.369676090092922,0.369676090092922,0.491502432434777,-0.00273918139492435,1.72312045079367,0.620095973122867,0.000366666666666667,0.00136666666666667
"2007",9.00411123850747,0.0504207755962002,1.52346790437733,0.421191327970221,0.421191327970221,0.50121521528246,-0.00898387876866857,1.75717174668666,0.560008040923933,0.00123333333333333,0.000733333333333333
"2008",9.13531513825532,0.0443878189133715,1.54444764564016,0.371470102698249,0.371470102698249,0.508117471315163,-0.00743409865808908,1.781369833495,0.566947174596879,0.000333333333333333,0.000666666666666667
"2009",8.90648845624593,0.0594670270109233,1.51152549975567,0.495696168331804,0.495696168331804,0.497286209042001,-0.0463145646922662,1.74339734689235,0.216199077475901,0.00766666666666667,0.0008
"2010",8.73724784608244,0.0512124409984664,1.47967557596597,0.427068455404097,0.427068455404097,0.486807703808568,-0.0311632088810589,1.70666156397459,0.36491268506309,0.0017,0.00163333333333333
"2011",8.99675438827412,0.0633468708972095,1.52446686522842,0.527951016601896,0.527951016601896,0.501543869648328,0.006019914138222,1.75832395066715,0.699017612383772,0.0153666666666667,0.000633333333333333
"2012",9.12826726347001,0.0502085775177531,1.54443463813562,0.419419408661695,0.419419408661695,0.508113191895052,0.00661370880379664,1.78135483060625,0.692751816117862,0.0013,0.000366666666666667
"2013",9.61700645799148,0.0508097859594292,1.62643884340178,0.424446151410157,0.424446151410157,0.535092267252301,0.0320706134953614,1.87593868904473,0.931440864759227,0.0012,0.0001
"2014",10.155408610942,0.0640494721286478,1.72166562995173,0.534245060697005,0.534245060697005,0.566421522160887,0.0425565475438321,1.98577350628804,1.02465941087773,0.0159333333333333,0
"2015",10.7415569637825,0.0601171346761672,1.81930339782902,0.501662313389211,0.501662313389211,0.598543980865598,0.0599448628605068,2.09838915551213,1.20104727847725,0.00883333333333333,0
"2016",10.8180460236449,0.0513093962818549,1.83157794002684,0.428759758779237,0.428759758779237,0.602582259120428,0.0159651557129645,2.11254664362958,0.723744412296836,0.00116666666666667,0.0000333333333333333
"2017",11.1565487931941,0.0449109003410872,1.89227385683462,0.373815882230991,0.373815882230991,0.622550987652329,0.0326806892964704,2.18255346809068,0.897876330377331,0.0003,0.0000333333333333333
"2018",11.2879576670402,0.0444566126362447,1.91381412460726,0.370276002597393,0.370276002597393,0.629637654800278,0.00795459319044922,2.20739806759776,0.615975217917122,0.0003,0
"2019",10.5565231940093,0.0352244179623672,1.78940451574153,0.293970721700282,0.293970721700282,0.588707361020096,-0.067434508046472,2.06390370904444,-0.208750967264206,0,0
"2020",10.2412718836508,0.0349403396658132,1.73467111292419,0.291274803294572,0.291274803294572,0.570700277183664,-0.0478887946757099,2.0007740633497,0.0765125896371813,0,0
"2021",10.0986723804565,0.0336000724980167,1.71458599326617,0.279942066483852,0.279942066483852,0.564092348296916,-0.0349086889802772,1.97760783537044,0.228814462391453,0,0.0000666666666666667
"2022",10.1497404622065,0.040026679722514,1.72217733202398,0.333772112533115,0.333772112533115,0.566589870219659,-0.020964621558193,1.98636370475661,0.37749867807264,0.0000666666666666667,0.0000333333333333333
"2023",10.1613051730463,0.042101351662762,1.72502242208296,0.35034874853082,0.35034874853082,0.567525894157095,-0.0159217658778519,1.98964523885002,0.420889670675015,0.000166666666666667,0.0000333333333333333
